T,Lbest,Lcur
250.163326782998,77052.709094600534,78382.167428538974
248.912510149084,76423.169057481471,78131.812208706804
247.667947598338,74413.508911173631,79328.485260318761
246.429607860346,74413.508911173631,84194.176454278262
245.197459821045,74413.508911173631,89214.283909484890
243.971472521939,74413.508911173631,86969.730079625762
242.751615159330,74413.508911173631,88699.840944423602
241.537857083533,74413.508911173631,87248.557733499722
240.330167798115,74413.508911173631,80387.112189164225
239.128516959125,74413.508911173631,83655.567383639529
237.932874374329,74413.508911173631,80795.348797497209
236.743210002458,74413.508911173631,77929.205022490263
235.559493952445,74413.508911173631,81481.827707859120
234.381696482683,74413.508911173631,87510.833341011094
233.209788000270,74413.508911173631,80680.285871917440
232.043739060268,74268.478255649097,75866.250468330632
230.883520364967,74268.478255649097,80826.327256481905
229.729102763142,74268.478255649097,81176.150483972946
228.580457249326,74268.478255649097,78521.044555432323
227.437554963080,74268.478255649097,81283.149597222087
226.300367188264,74268.478255649097,80122.638010338458
225.168865352323,74268.478255649097,78923.140453531247
224.043021025561,74268.478255649097,79504.161573909427
222.922805920434,74268.478255649097,82591.768789491223
221.808191890831,74268.478255649097,80340.989258650981
220.699150931377,73527.455123802807,75299.644530754318
219.595655176720,73527.455123802807,79437.228539682023
218.497676900837,73527.455123802807,77896.035017327129
217.405188516333,73527.455123802807,79201.861326769416
216.318162573751,73527.455123802807,78285.690045567724
215.236571760882,73527.455123802807,75503.017101765741
214.160388902078,73527.455123802807,80546.720171312540
213.089586957567,73527.455123802807,78842.362683817788
212.024139022780,73527.455123802807,76510.015915609561
210.964018327666,73527.455123802807,78349.347592473583
209.909198236027,73527.455123802807,79612.782131400440
208.859652244847,73527.455123802807,79225.741145011649
207.815353983623,73527.455123802807,79815.893537440439
206.776277213705,73527.455123802807,80792.731715696937
205.742395827636,73527.455123802807,78981.225920887809
